split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
train,race_27111_rollout_009_prefix_2.json,race_27111,9,2,no,race,634,shard_00006,24
train,bb_navigate_232_rollout_007_prefix_0.json,bb_navigate_232,7,0,yes,big_bench,635,shard_00006,25
train,bb_snarks_128_rollout_005_prefix_1.json,bb_snarks_128,5,1,no,big_bench,635,shard_00006,26
train,dd_0818_rollout_012_prefix_1.json,dd_0818,12,1,no,daily_dilemmas,635,shard_00006,27
train,race_1334_rollout_000_prefix_0.json,race_1334,0,0,yes,race,635,shard_00006,28
train,race_1879_rollout_001_prefix_1.json,race_1879,1,1,no,race,635,shard_00006,29
train,race_27388_rollout_014_prefix_2.json,race_27388,14,2,no,race,635,shard_00006,30
train,race_43551_rollout_029_prefix_0.json,race_43551,29,0,yes,race,635,shard_00006,31
val,bb_ruin_names_v_003_rollout_051_prefix_0.json,bb_ruin_names_v_003,51,0,yes,eval,635,shard_00006,32
train,bb_sports_understanding_038_rollout_015_prefix_0.json,bb_sports_understanding_038,15,0,yes,big_bench,636,shard_00006,33
train,dd_0459_rollout_011_prefix_2.json,dd_0459,11,2,no,daily_dilemmas,636,shard_00006,34
train,race_18473_rollout_011_prefix_1.json,race_18473,11,1,no,race,636,shard_00006,35
train,race_42980_rollout_011_prefix_1.json,race_42980,11,1,yes,race,636,shard_00006,36
test,bb_date_understanding_t_004_rollout_089_prefix_2.json,bb_date_understanding_t_004,89,2,yes,eval,637,shard_00006,37
train,bb_snarks_172_rollout_005_prefix_1.json,bb_snarks_172,5,1,yes,big_bench,637,shard_00006,38
train,dd_0357_rollout_028_prefix_0.json,dd_0357,28,0,no,daily_dilemmas,637,shard_00006,39
train,dd_0068_rollout_026_prefix_1.json,dd_0068,26,1,no,daily_dilemmas,638,shard_00006,40
train,race_12137_rollout_005_prefix_1.json,race_12137,5,1,no,race,638,shard_00006,41
train,bb_temporal_sequences_039_rollout_003_prefix_1.json,bb_temporal_sequences_039,3,1,no,big_bench,639,shard_00006,42
train,dd_0207_rollout_000_prefix_0.json,dd_0207,0,0,no,daily_dilemmas,639,shard_00006,43
train,race_12137_rollout_026_prefix_2.json,race_12137,26,2,no,race,639,shard_00006,44
train,race_45589_rollout_028_prefix_0.json,race_45589,28,0,yes,race,639,shard_00006,45
test,bb_web_of_lies_t_002_rollout_077_prefix_1.json,bb_web_of_lies_t_002,77,1,yes,eval,640,shard_00006,46
train,bb_navigate_155_rollout_008_prefix_0.json,bb_navigate_155,8,0,yes,big_bench,640,shard_00006,47
train,dd_0459_rollout_012_prefix_2.json,dd_0459,12,2,no,daily_dilemmas,640,shard_00006,48
train,dd_0597_rollout_009_prefix_1.json,dd_0597,9,1,no,daily_dilemmas,640,shard_00006,49
train,race_1613_rollout_025_prefix_1.json,race_1613,25,1,yes,race,640,shard_00006,50
train,bb_causal_judgement_096_rollout_002_prefix_3.json,bb_causal_judgement_096,2,3,no,big_bench,641,shard_00006,51
train,dd_1124_rollout_025_prefix_0.json,dd_1124,25,0,yes,daily_dilemmas,641,shard_00006,52
train,dd_1026_rollout_022_prefix_1.json,dd_1026,22,1,no,daily_dilemmas,642,shard_00006,53
train,race_54823_rollout_026_prefix_0.json,race_54823,26,0,yes,race,642,shard_00006,54
train,bb_navigate_048_rollout_025_prefix_0.json,bb_navigate_048,25,0,yes,big_bench,643,shard_00006,55
train,bb_ruin_names_091_rollout_005_prefix_1.json,bb_ruin_names_091,5,1,yes,big_bench,643,shard_00006,56
train,dd_1126_rollout_010_prefix_0.json,dd_1126,10,0,no,daily_dilemmas,643,shard_00006,57
train,race_7363_rollout_024_prefix_0.json,race_7363,24,0,yes,race,643,shard_00006,58
train,race_7873_rollout_014_prefix_0.json,race_7873,14,0,yes,race,643,shard_00006,59
train,dd_0568_rollout_001_prefix_1.json,dd_0568,1,1,no,daily_dilemmas,644,shard_00006,60
train,dd_1170_rollout_011_prefix_1.json,dd_1170,11,1,no,daily_dilemmas,644,shard_00006,61
train,race_21912_rollout_015_prefix_0.json,race_21912,15,0,yes,race,644,shard_00006,62
train,race_62089_rollout_023_prefix_0.json,race_62089,23,0,no,race,644,shard_00006,63
train,bb_causal_judgement_024_rollout_001_prefix_0.json,bb_causal_judgement_024,1,0,yes,big_bench,645,shard_00006,64
train,bb_logical_deduction_five_objects_173_rollout_017_prefix_1.json,bb_logical_deduction_five_objects_173,17,1,no,big_bench,645,shard_00006,65
train,dd_1163_rollout_002_prefix_0.json,dd_1163,2,0,no,daily_dilemmas,645,shard_00006,66
train,race_12802_rollout_001_prefix_1.json,race_12802,1,1,yes,race,645,shard_00006,67
train,race_21912_rollout_010_prefix_0.json,race_21912,10,0,yes,race,645,shard_00006,68
train,bb_date_understanding_127_rollout_017_prefix_1.json,bb_date_understanding_127,17,1,yes,big_bench,646,shard_00006,69
train,bb_tracking_shuffled_objects_five_objects_178_rollout_004_prefix_1.json,bb_tracking_shuffled_objects_five_objects_178,4,1,yes,big_bench,646,shard_00006,70
train,bb_date_understanding_017_rollout_018_prefix_7.json,bb_date_understanding_017,18,7,no,big_bench,647,shard_00006,71
train,race_50442_rollout_001_prefix_1.json,race_50442,1,1,no,race,647,shard_00006,72
train,bb_temporal_sequences_141_rollout_000_prefix_1.json,bb_temporal_sequences_141,0,1,no,big_bench,648,shard_00006,73
train,bb_sports_understanding_204_rollout_014_prefix_1.json,bb_sports_understanding_204,14,1,yes,big_bench,649,shard_00006,74
train,race_54731_rollout_026_prefix_1.json,race_54731,26,1,yes,race,649,shard_00006,75
train,race_60630_rollout_022_prefix_1.json,race_60630,22,1,no,race,649,shard_00006,76
train,bb_causal_judgement_186_rollout_001_prefix_0.json,bb_causal_judgement_186,1,0,no,big_bench,650,shard_00006,77
train,bb_sports_understanding_231_rollout_015_prefix_0.json,bb_sports_understanding_231,15,0,yes,big_bench,650,shard_00006,78
train,dd_0048_rollout_014_prefix_3.json,dd_0048,14,3,no,daily_dilemmas,650,shard_00006,79
train,race_31834_rollout_005_prefix_0.json,race_31834,5,0,yes,race,650,shard_00006,80
train,race_33995_rollout_020_prefix_1.json,race_33995,20,1,yes,race,650,shard_00006,81
train,bb_causal_judgement_170_rollout_001_prefix_1.json,bb_causal_judgement_170,1,1,no,big_bench,651,shard_00006,82
train,race_33977_rollout_000_prefix_0.json,race_33977,0,0,no,race,651,shard_00006,83
train,bb_ruin_names_232_rollout_003_prefix_0.json,bb_ruin_names_232,3,0,yes,big_bench,652,shard_00006,84
train,race_29953_rollout_016_prefix_2.json,race_29953,16,2,no,race,652,shard_00006,85
train,race_51608_rollout_001_prefix_1.json,race_51608,1,1,yes,race,652,shard_00006,86
train,race_61342_rollout_018_prefix_3.json,race_61342,18,3,no,race,652,shard_00006,87
train,race_41327_rollout_013_prefix_0.json,race_41327,13,0,yes,race,653,shard_00006,88
train,race_6996_rollout_007_prefix_1.json,race_6996,7,1,no,race,653,shard_00006,89
train,bb_tracking_shuffled_objects_five_objects_139_rollout_014_prefix_0.json,bb_tracking_shuffled_objects_five_objects_139,14,0,yes,big_bench,654,shard_00006,90
train,dd_0100_rollout_004_prefix_0.json,dd_0100,4,0,no,daily_dilemmas,654,shard_00006,91
train,race_19955_rollout_024_prefix_0.json,race_19955,24,0,yes,race,654,shard_00006,92
train,race_41327_rollout_015_prefix_0.json,race_41327,15,0,yes,race,654,shard_00006,93
train,race_6996_rollout_014_prefix_2.json,race_6996,14,2,no,race,654,shard_00006,94
train,race_8779_rollout_015_prefix_1.json,race_8779,15,1,yes,race,654,shard_00006,95
train,gpqa_chem_046_rollout_025_prefix_1.json,gpqa_chem_046,25,1,no,gpqa_chem,655,shard_00006,96
train,bb_temporal_sequences_020_rollout_017_prefix_0.json,bb_temporal_sequences_020,17,0,no,big_bench,657,shard_00006,97
train,race_1334_rollout_014_prefix_0.json,race_1334,14,0,yes,race,657,shard_00006,98
train,bb_logical_deduction_five_objects_248_rollout_017_prefix_0.json,bb_logical_deduction_five_objects_248,17,0,yes,big_bench,658,shard_00006,99
train,bb_navigate_150_rollout_023_prefix_0.json,bb_navigate_150,23,0,yes,big_bench,658,shard_00006,100
train,dd_0454_rollout_003_prefix_1.json,dd_0454,3,1,no,daily_dilemmas,658,shard_00006,101
train,dd_0813_rollout_004_prefix_0.json,dd_0813,4,0,no,daily_dilemmas,658,shard_00006,102
train,race_22018_rollout_028_prefix_0.json,race_22018,28,0,yes,race,658,shard_00006,103
train,race_56305_rollout_027_prefix_0.json,race_56305,27,0,yes,race,658,shard_00006,104
train,bb_snarks_172_rollout_005_prefix_0.json,bb_snarks_172,5,0,yes,big_bench,659,shard_00006,105
train,race_27388_rollout_017_prefix_1.json,race_27388,17,1,no,race,659,shard_00006,106
train,race_30612_rollout_005_prefix_4.json,race_30612,5,4,no,race,659,shard_00006,107
train,race_42980_rollout_019_prefix_1.json,race_42980,19,1,yes,race,659,shard_00006,108
train,race_7873_rollout_028_prefix_1.json,race_7873,28,1,yes,race,659,shard_00006,109
train,bb_logical_deduction_five_objects_016_rollout_019_prefix_3.json,bb_logical_deduction_five_objects_016,19,3,no,big_bench,660,shard_00006,110
train,race_25830_rollout_017_prefix_1.json,race_25830,17,1,no,race,660,shard_00006,111
train,race_29953_rollout_021_prefix_1.json,race_29953,21,1,yes,race,660,shard_00006,112
train,race_45821_rollout_020_prefix_0.json,race_45821,20,0,yes,race,660,shard_00006,113
train,race_49503_rollout_026_prefix_2.json,race_49503,26,2,yes,race,660,shard_00006,114
train,dd_1126_rollout_020_prefix_2.json,dd_1126,20,2,no,daily_dilemmas,661,shard_00006,115
train,race_59619_rollout_003_prefix_0.json,race_59619,3,0,yes,race,661,shard_00006,116
train,dd_1058_rollout_003_prefix_0.json,dd_1058,3,0,yes,daily_dilemmas,662,shard_00006,117
train,race_30156_rollout_003_prefix_2.json,race_30156,3,2,no,race,662,shard_00006,118
ood_test,gcd_2024_rollout_010_prefix_0.json,gcd_2024,10,0,no,eval,663,shard_00006,119
train,dd_0179_rollout_021_prefix_1.json,dd_0179,21,1,no,daily_dilemmas,664,shard_00006,120
train,race_50442_rollout_020_prefix_0.json,race_50442,20,0,no,race,664,shard_00006,121
train,bb_logical_deduction_five_objects_133_rollout_000_prefix_0.json,bb_logical_deduction_five_objects_133,0,0,yes,big_bench,665,shard_00006,122
train,race_33995_rollout_029_prefix_1.json,race_33995,29,1,yes,race,665,shard_00006,123
train,bb_causal_judgement_170_rollout_019_prefix_0.json,bb_causal_judgement_170,19,0,no,big_bench,666,shard_00006,124
train,bb_logical_deduction_five_objects_013_rollout_001_prefix_1.json,bb_logical_deduction_five_objects_013,1,1,yes,big_bench,666,shard_00006,125
train,bb_temporal_sequences_069_rollout_028_prefix_1.json,bb_temporal_sequences_069,28,1,yes,big_bench,666,shard_00006,126
train,dd_0002_rollout_014_prefix_1.json,dd_0002,14,1,no,daily_dilemmas,666,shard_00006,127
train,dd_0034_rollout_029_prefix_0.json,dd_0034,29,0,no,daily_dilemmas,666,shard_00006,128
train,dd_0964_rollout_003_prefix_1.json,dd_0964,3,1,yes,daily_dilemmas,667,shard_00006,129
train,dd_1096_rollout_000_prefix_1.json,dd_1096,0,1,no,daily_dilemmas,667,shard_00006,130
train,dd_1250_rollout_000_prefix_2.json,dd_1250,0,2,no,daily_dilemmas,667,shard_00006,131
train,race_18408_rollout_022_prefix_0.json,race_18408,22,0,yes,race,667,shard_00006,132
train,race_22065_rollout_026_prefix_0.json,race_22065,26,0,yes,race,667,shard_00006,133
train,race_31654_rollout_028_prefix_1.json,race_31654,28,1,no,race,667,shard_00006,134
train,race_32821_rollout_006_prefix_0.json,race_32821,6,0,yes,race,667,shard_00006,135
train,race_37810_rollout_012_prefix_0.json,race_37810,12,0,yes,race,667,shard_00006,136
train,race_57155_rollout_021_prefix_0.json,race_57155,21,0,yes,race,667,shard_00006,137
ood_test,dice_even_product_rollout_003_prefix_0.json,dice_even_product,3,0,yes,eval,668,shard_00006,138
train,dd_0853_rollout_002_prefix_0.json,dd_0853,2,0,no,daily_dilemmas,668,shard_00006,139
train,race_48013_rollout_009_prefix_0.json,race_48013,9,0,yes,race,668,shard_00006,140
train,dd_1048_rollout_002_prefix_0.json,dd_1048,2,0,no,daily_dilemmas,669,shard_00006,141
test,bb_date_understanding_t_004_rollout_066_prefix_0.json,bb_date_understanding_t_004,66,0,no,eval,670,shard_00006,142
train,bb_ruin_names_027_rollout_021_prefix_0.json,bb_ruin_names_027,21,0,yes,big_bench,670,shard_00006,143
train,bb_tracking_shuffled_objects_five_objects_139_rollout_029_prefix_2.json,bb_tracking_shuffled_objects_five_objects_139,29,2,no,big_bench,670,shard_00006,144
train,dd_1058_rollout_004_prefix_0.json,dd_1058,4,0,yes,daily_dilemmas,670,shard_00006,145
ood_test,partition_ordered_rollout_009_prefix_0.json,partition_ordered,9,0,no,eval,671,shard_00006,146
train,dd_0073_rollout_029_prefix_2.json,dd_0073,29,2,no,daily_dilemmas,671,shard_00006,147
train,dd_0661_rollout_009_prefix_2.json,dd_0661,9,2,no,daily_dilemmas,672,shard_00006,148
val,bb_temporal_sequences_v_000_rollout_186_prefix_0.json,bb_temporal_sequences_v_000,186,0,yes,eval,672,shard_00006,149
test,bb_snarks_t_000_rollout_126_prefix_0.json,bb_snarks_t_000,126,0,no,eval,673,shard_00006,150
train,race_54823_rollout_000_prefix_1.json,race_54823,0,1,yes,race,673,shard_00006,151
train,bb_date_understanding_108_rollout_002_prefix_0.json,bb_date_understanding_108,2,0,yes,big_bench,674,shard_00006,152
train,bb_snarks_047_rollout_022_prefix_0.json,bb_snarks_047,22,0,yes,big_bench,674,shard_00006,153
train,race_33995_rollout_010_prefix_0.json,race_33995,10,0,yes,race,674,shard_00006,154
train,race_54968_rollout_027_prefix_0.json,race_54968,27,0,no,race,674,shard_00006,155
test,bb_date_understanding_t_002_rollout_104_prefix_0.json,bb_date_understanding_t_002,104,0,yes,eval,675,shard_00006,156
train,race_51608_rollout_025_prefix_1.json,race_51608,25,1,yes,race,675,shard_00006,157
train,bb_logical_deduction_five_objects_118_rollout_026_prefix_0.json,bb_logical_deduction_five_objects_118,26,0,yes,big_bench,676,shard_00006,158
train,bb_ruin_names_054_rollout_006_prefix_0.json,bb_ruin_names_054,6,0,yes,big_bench,676,shard_00006,159
train,dd_0357_rollout_000_prefix_1.json,dd_0357,0,1,no,daily_dilemmas,676,shard_00006,160
train,dd_1274_rollout_019_prefix_1.json,dd_1274,19,1,yes,daily_dilemmas,676,shard_00006,161
train,race_62243_rollout_021_prefix_0.json,race_62243,21,0,yes,race,677,shard_00006,162
train,dd_0916_rollout_020_prefix_1.json,dd_0916,20,1,no,daily_dilemmas,678,shard_00006,163
train,race_18408_rollout_004_prefix_0.json,race_18408,4,0,yes,race,678,shard_00006,164
train,race_28451_rollout_001_prefix_1.json,race_28451,1,1,yes,race,678,shard_00006,165
train,race_4744_rollout_018_prefix_0.json,race_4744,18,0,yes,race,678,shard_00006,166
train,race_4744_rollout_022_prefix_0.json,race_4744,22,0,yes,race,678,shard_00006,167
train,bb_date_understanding_134_rollout_010_prefix_2.json,bb_date_understanding_134,10,2,no,big_bench,679,shard_00006,168
train,race_8498_rollout_005_prefix_1.json,race_8498,5,1,yes,race,679,shard_00006,169
train,dd_0792_rollout_029_prefix_1.json,dd_0792,29,1,no,daily_dilemmas,680,shard_00006,170
train,race_31834_rollout_008_prefix_0.json,race_31834,8,0,yes,race,680,shard_00006,171
train,dd_0364_rollout_022_prefix_0.json,dd_0364,22,0,no,daily_dilemmas,681,shard_00006,172
train,dd_0667_rollout_020_prefix_3.json,dd_0667,20,3,no,daily_dilemmas,681,shard_00006,173
train,race_43551_rollout_001_prefix_1.json,race_43551,1,1,yes,race,681,shard_00006,174
train,race_9138_rollout_019_prefix_2.json,race_9138,19,2,no,race,681,shard_00006,175
train,bb_date_understanding_150_rollout_014_prefix_1.json,bb_date_understanding_150,14,1,no,big_bench,682,shard_00006,176
train,dd_0503_rollout_005_prefix_0.json,dd_0503,5,0,no,daily_dilemmas,682,shard_00006,177
train,race_49503_rollout_026_prefix_1.json,race_49503,26,1,yes,race,682,shard_00006,178
ood_test,circular_seating_rollout_020_prefix_2.json,circular_seating,20,2,yes,eval,683,shard_00006,179
train,bb_causal_judgement_059_rollout_019_prefix_2.json,bb_causal_judgement_059,19,2,no,big_bench,683,shard_00006,180
train,bb_reasoning_about_colored_objects_185_rollout_013_prefix_0.json,bb_reasoning_about_colored_objects_185,13,0,no,big_bench,683,shard_00006,181
train,dd_1159_rollout_006_prefix_2.json,dd_1159,6,2,no,daily_dilemmas,683,shard_00006,182
train,race_33977_rollout_008_prefix_0.json,race_33977,8,0,no,race,683,shard_00006,183
ood_test,lcm_three_rollout_020_prefix_0.json,lcm_three,20,0,yes,eval,684,shard_00006,184
ood_test,nim_piles_rollout_007_prefix_0.json,nim_piles,7,0,yes,eval,684,shard_00006,185
train,dd_1288_rollout_003_prefix_1.json,dd_1288,3,1,yes,daily_dilemmas,684,shard_00006,186
train,race_1012_rollout_020_prefix_2.json,race_1012,20,2,no,race,684,shard_00006,187
train,race_23301_rollout_015_prefix_0.json,race_23301,15,0,yes,race,684,shard_00006,188
train,race_23301_rollout_022_prefix_0.json,race_23301,22,0,yes,race,684,shard_00006,189
train,dd_0661_rollout_011_prefix_1.json,dd_0661,11,1,no,daily_dilemmas,685,shard_00006,190
train,race_23460_rollout_025_prefix_0.json,race_23460,25,0,yes,race,685,shard_00006,191
train,race_47062_rollout_017_prefix_1.json,race_47062,17,1,no,race,685,shard_00006,192
train,race_62089_rollout_006_prefix_1.json,race_62089,6,1,no,race,685,shard_00006,193
train,dd_0818_rollout_021_prefix_1.json,dd_0818,21,1,no,daily_dilemmas,686,shard_00006,194
train,dd_0891_rollout_025_prefix_1.json,dd_0891,25,1,no,daily_dilemmas,686,shard_00006,195
train,race_50066_rollout_029_prefix_1.json,race_50066,29,1,no,race,686,shard_00006,196
test,bb_snarks_t_000_rollout_169_prefix_0.json,bb_snarks_t_000,169,0,yes,eval,687,shard_00006,197
train,dd_0153_rollout_011_prefix_0.json,dd_0153,11,0,yes,daily_dilemmas,687,shard_00006,198
train,dd_0367_rollout_001_prefix_0.json,dd_0367,1,0,yes,daily_dilemmas,687,shard_00006,199
