split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
train,dd_0751_rollout_013_prefix_0.json,dd_0751,13,0,yes,daily_dilemmas,802,shard_00009,29
train,race_40556_rollout_026_prefix_0.json,race_40556,26,0,yes,race,802,shard_00009,30
train,dd_0231_rollout_005_prefix_1.json,dd_0231,5,1,no,daily_dilemmas,803,shard_00009,31
train,dd_0328_rollout_029_prefix_1.json,dd_0328,29,1,no,daily_dilemmas,803,shard_00009,32
val,bb_temporal_sequences_v_000_rollout_172_prefix_0.json,bb_temporal_sequences_v_000,172,0,no,eval,804,shard_00009,33
train,bb_temporal_sequences_129_rollout_003_prefix_1.json,bb_temporal_sequences_129,3,1,yes,big_bench,805,shard_00009,34
train,race_1879_rollout_006_prefix_0.json,race_1879,6,0,yes,race,805,shard_00009,35
train,race_50066_rollout_009_prefix_0.json,race_50066,9,0,yes,race,805,shard_00009,36
train,bb_date_understanding_098_rollout_001_prefix_3.json,bb_date_understanding_098,1,3,no,big_bench,806,shard_00009,37
train,bb_logical_deduction_five_objects_249_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_249,9,0,yes,big_bench,806,shard_00009,38
train,bb_navigate_150_rollout_019_prefix_0.json,bb_navigate_150,19,0,yes,big_bench,806,shard_00009,39
train,dd_0462_rollout_002_prefix_0.json,dd_0462,2,0,yes,daily_dilemmas,806,shard_00009,40
train,dd_0492_rollout_016_prefix_0.json,dd_0492,16,0,yes,daily_dilemmas,806,shard_00009,41
val,bb_penguins_in_a_table_v_000_rollout_178_prefix_0.json,bb_penguins_in_a_table_v_000,178,0,no,eval,806,shard_00009,42
train,bb_logical_deduction_five_objects_136_rollout_018_prefix_2.json,bb_logical_deduction_five_objects_136,18,2,no,big_bench,807,shard_00009,43
train,bb_web_of_lies_120_rollout_012_prefix_0.json,bb_web_of_lies_120,12,0,yes,big_bench,807,shard_00009,44
train,dd_0792_rollout_020_prefix_1.json,dd_0792,20,1,yes,daily_dilemmas,807,shard_00009,45
train,race_46152_rollout_018_prefix_0.json,race_46152,18,0,yes,race,807,shard_00009,46
train,dd_0909_rollout_017_prefix_1.json,dd_0909,17,1,no,daily_dilemmas,808,shard_00009,47
train,dd_1101_rollout_022_prefix_0.json,dd_1101,22,0,yes,daily_dilemmas,808,shard_00009,48
train,gpqa_chem_169_rollout_000_prefix_3.json,gpqa_chem_169,0,3,no,gpqa_chem,808,shard_00009,49
train,dd_0342_rollout_001_prefix_0.json,dd_0342,1,0,yes,daily_dilemmas,809,shard_00009,50
train,dd_0667_rollout_015_prefix_0.json,dd_0667,15,0,yes,daily_dilemmas,809,shard_00009,51
train,dd_0808_rollout_021_prefix_3.json,dd_0808,21,3,no,daily_dilemmas,809,shard_00009,52
train,dd_0153_rollout_020_prefix_0.json,dd_0153,20,0,yes,daily_dilemmas,810,shard_00009,53
train,dd_1168_rollout_017_prefix_0.json,dd_1168,17,0,yes,daily_dilemmas,810,shard_00009,54
train,race_20515_rollout_001_prefix_0.json,race_20515,1,0,yes,race,810,shard_00009,55
train,race_29289_rollout_025_prefix_1.json,race_29289,25,1,yes,race,810,shard_00009,56
train,dd_0597_rollout_019_prefix_1.json,dd_0597,19,1,no,daily_dilemmas,812,shard_00009,57
train,race_18408_rollout_017_prefix_0.json,race_18408,17,0,yes,race,812,shard_00009,58
train,race_58038_rollout_002_prefix_1.json,race_58038,2,1,yes,race,812,shard_00009,59
train,bb_snarks_064_rollout_027_prefix_0.json,bb_snarks_064,27,0,yes,big_bench,813,shard_00009,60
train,bb_temporal_sequences_020_rollout_019_prefix_0.json,bb_temporal_sequences_020,19,0,yes,big_bench,813,shard_00009,61
train,bb_temporal_sequences_096_rollout_025_prefix_0.json,bb_temporal_sequences_096,25,0,yes,big_bench,813,shard_00009,62
train,bb_tracking_shuffled_objects_five_objects_099_rollout_026_prefix_0.json,bb_tracking_shuffled_objects_five_objects_099,26,0,yes,big_bench,813,shard_00009,63
train,dd_0357_rollout_026_prefix_0.json,dd_0357,26,0,no,daily_dilemmas,813,shard_00009,64
train,dd_0981_rollout_025_prefix_0.json,dd_0981,25,0,yes,daily_dilemmas,813,shard_00009,65
train,gpqa_chem_026_rollout_004_prefix_1.json,gpqa_chem_026,4,1,no,gpqa_chem,813,shard_00009,66
train,race_34334_rollout_000_prefix_0.json,race_34334,0,0,yes,race,813,shard_00009,67
train,race_57162_rollout_000_prefix_1.json,race_57162,0,1,yes,race,813,shard_00009,68
train,race_24430_rollout_012_prefix_0.json,race_24430,12,0,yes,race,814,shard_00009,69
train,race_30375_rollout_026_prefix_0.json,race_30375,26,0,yes,race,814,shard_00009,70
train,bb_penguins_in_a_table_107_rollout_010_prefix_0.json,bb_penguins_in_a_table_107,10,0,yes,big_bench,815,shard_00009,71
train,dd_0964_rollout_014_prefix_0.json,dd_0964,14,0,yes,daily_dilemmas,815,shard_00009,72
val,bb_logical_deduction_five_objects_v_001_rollout_027_prefix_0.json,bb_logical_deduction_five_objects_v_001,27,0,no,eval,815,shard_00009,73
train,bb_tracking_shuffled_objects_five_objects_041_rollout_010_prefix_1.json,bb_tracking_shuffled_objects_five_objects_041,10,1,no,big_bench,816,shard_00009,74
train,race_30375_rollout_013_prefix_0.json,race_30375,13,0,yes,race,816,shard_00009,75
train,bb_penguins_in_a_table_076_rollout_009_prefix_2.json,bb_penguins_in_a_table_076,9,2,yes,big_bench,817,shard_00009,76
train,bb_sports_understanding_129_rollout_005_prefix_1.json,bb_sports_understanding_129,5,1,yes,big_bench,817,shard_00009,77
val,bb_tracking_shuffled_objects_five_objects_v_001_rollout_004_prefix_0.json,bb_tracking_shuffled_objects_five_objects_v_001,4,0,yes,eval,817,shard_00009,78
train,race_19298_rollout_017_prefix_0.json,race_19298,17,0,yes,race,818,shard_00009,79
train,race_30375_rollout_001_prefix_0.json,race_30375,1,0,yes,race,818,shard_00009,80
train,dd_0661_rollout_018_prefix_0.json,dd_0661,18,0,yes,daily_dilemmas,819,shard_00009,81
train,dd_1283_rollout_019_prefix_0.json,dd_1283,19,0,yes,daily_dilemmas,819,shard_00009,82
train,dd_1109_rollout_010_prefix_1.json,dd_1109,10,1,no,daily_dilemmas,820,shard_00009,83
train,race_12757_rollout_005_prefix_0.json,race_12757,5,0,yes,race,820,shard_00009,84
train,race_55955_rollout_023_prefix_9.json,race_55955,23,9,no,race,820,shard_00009,85
train,dd_0597_rollout_020_prefix_0.json,dd_0597,20,0,yes,daily_dilemmas,821,shard_00009,86
train,dd_1250_rollout_005_prefix_1.json,dd_1250,5,1,yes,daily_dilemmas,821,shard_00009,87
train,race_2256_rollout_017_prefix_1.json,race_2256,17,1,no,race,821,shard_00009,88
train,race_32262_rollout_010_prefix_0.json,race_32262,10,0,yes,race,821,shard_00009,89
train,race_44329_rollout_027_prefix_1.json,race_44329,27,1,yes,race,821,shard_00009,90
train,race_45349_rollout_019_prefix_0.json,race_45349,19,0,yes,race,821,shard_00009,91
val,bb_logical_deduction_five_objects_v_001_rollout_124_prefix_0.json,bb_logical_deduction_five_objects_v_001,124,0,no,eval,821,shard_00009,92
train,bb_causal_judgement_042_rollout_009_prefix_1.json,bb_causal_judgement_042,9,1,yes,big_bench,822,shard_00009,93
train,bb_temporal_sequences_096_rollout_024_prefix_0.json,bb_temporal_sequences_096,24,0,yes,big_bench,822,shard_00009,94
train,dd_0809_rollout_000_prefix_1.json,dd_0809,0,1,yes,daily_dilemmas,822,shard_00009,95
train,dd_0942_rollout_010_prefix_0.json,dd_0942,10,0,no,daily_dilemmas,822,shard_00009,96
train,race_27388_rollout_022_prefix_2.json,race_27388,22,2,no,race,822,shard_00009,97
train,race_54993_rollout_025_prefix_0.json,race_54993,25,0,yes,race,822,shard_00009,98
train,race_6996_rollout_018_prefix_1.json,race_6996,18,1,no,race,822,shard_00009,99
ood_test,committee_women_rollout_041_prefix_0.json,committee_women,41,0,no,eval,823,shard_00009,100
ood_test,matrix_power_entry_rollout_014_prefix_0.json,matrix_power_entry,14,0,no,eval,823,shard_00009,101
test,bb_web_of_lies_t_002_rollout_147_prefix_1.json,bb_web_of_lies_t_002,147,1,yes,eval,823,shard_00009,102
train,bb_logical_deduction_five_objects_118_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_118,19,0,yes,big_bench,824,shard_00009,103
train,dd_0354_rollout_027_prefix_1.json,dd_0354,27,1,no,daily_dilemmas,824,shard_00009,104
train,dd_0602_rollout_023_prefix_0.json,dd_0602,23,0,yes,daily_dilemmas,824,shard_00009,105
train,dd_0980_rollout_021_prefix_0.json,dd_0980,21,0,yes,daily_dilemmas,824,shard_00009,106
train,dd_0410_rollout_019_prefix_1.json,dd_0410,19,1,yes,daily_dilemmas,825,shard_00009,107
train,dd_1026_rollout_013_prefix_1.json,dd_1026,13,1,no,daily_dilemmas,825,shard_00009,108
train,race_46917_rollout_011_prefix_0.json,race_46917,11,0,yes,race,825,shard_00009,109
val,bb_logical_deduction_five_objects_v_002_rollout_183_prefix_1.json,bb_logical_deduction_five_objects_v_002,183,1,yes,eval,825,shard_00009,110
train,dd_0187_rollout_015_prefix_0.json,dd_0187,15,0,yes,daily_dilemmas,826,shard_00009,111
train,dd_0745_rollout_008_prefix_1.json,dd_0745,8,1,yes,daily_dilemmas,826,shard_00009,112
train,race_11878_rollout_004_prefix_0.json,race_11878,4,0,yes,race,826,shard_00009,113
train,race_12070_rollout_022_prefix_1.json,race_12070,22,1,yes,race,826,shard_00009,114
train,race_47062_rollout_002_prefix_0.json,race_47062,2,0,yes,race,826,shard_00009,115
train,dd_0261_rollout_003_prefix_0.json,dd_0261,3,0,yes,daily_dilemmas,827,shard_00009,116
train,race_7505_rollout_022_prefix_0.json,race_7505,22,0,yes,race,827,shard_00009,117
train,bb_ruin_names_221_rollout_028_prefix_0.json,bb_ruin_names_221,28,0,yes,big_bench,828,shard_00009,118
train,race_46981_rollout_003_prefix_0.json,race_46981,3,0,yes,race,828,shard_00009,119
train,race_60630_rollout_014_prefix_0.json,race_60630,14,0,yes,race,828,shard_00009,120
train,race_26340_rollout_025_prefix_0.json,race_26340,25,0,yes,race,829,shard_00009,121
train,dd_0943_rollout_001_prefix_0.json,dd_0943,1,0,yes,daily_dilemmas,830,shard_00009,122
train,gpqa_chem_015_rollout_000_prefix_2.json,gpqa_chem_015,0,2,no,gpqa_chem,830,shard_00009,123
train,race_23457_rollout_009_prefix_2.json,race_23457,9,2,yes,race,830,shard_00009,124
train,dd_0974_rollout_022_prefix_0.json,dd_0974,22,0,yes,daily_dilemmas,831,shard_00009,125
train,race_6996_rollout_017_prefix_2.json,race_6996,17,2,no,race,831,shard_00009,126
train,dd_1168_rollout_005_prefix_1.json,dd_1168,5,1,yes,daily_dilemmas,832,shard_00009,127
train,dd_1192_rollout_022_prefix_0.json,dd_1192,22,0,yes,daily_dilemmas,832,shard_00009,128
train,race_1613_rollout_000_prefix_0.json,race_1613,0,0,yes,race,832,shard_00009,129
train,race_26278_rollout_024_prefix_3.json,race_26278,24,3,no,race,832,shard_00009,130
train,bb_web_of_lies_017_rollout_022_prefix_0.json,bb_web_of_lies_017,22,0,no,big_bench,833,shard_00009,131
train,dd_0342_rollout_008_prefix_0.json,dd_0342,8,0,yes,daily_dilemmas,833,shard_00009,132
train,dd_0787_rollout_022_prefix_0.json,dd_0787,22,0,yes,daily_dilemmas,834,shard_00009,133
train,race_11279_rollout_001_prefix_0.json,race_11279,1,0,yes,race,834,shard_00009,134
train,race_56305_rollout_001_prefix_1.json,race_56305,1,1,yes,race,834,shard_00009,135
train,bb_web_of_lies_091_rollout_015_prefix_0.json,bb_web_of_lies_091,15,0,no,big_bench,835,shard_00009,136
train,gpqa_chem_047_rollout_010_prefix_1.json,gpqa_chem_047,10,1,yes,gpqa_chem,835,shard_00009,137
train,race_47062_rollout_018_prefix_0.json,race_47062,18,0,yes,race,835,shard_00009,138
train,bb_temporal_sequences_076_rollout_026_prefix_0.json,bb_temporal_sequences_076,26,0,yes,big_bench,836,shard_00009,139
train,bb_temporal_sequences_020_rollout_002_prefix_0.json,bb_temporal_sequences_020,2,0,yes,big_bench,837,shard_00009,140
train,dd_1123_rollout_027_prefix_0.json,dd_1123,27,0,yes,daily_dilemmas,837,shard_00009,141
train,race_18473_rollout_001_prefix_1.json,race_18473,1,1,yes,race,837,shard_00009,142
train,race_46152_rollout_005_prefix_0.json,race_46152,5,0,yes,race,837,shard_00009,143
train,dd_0068_rollout_016_prefix_1.json,dd_0068,16,1,yes,daily_dilemmas,838,shard_00009,144
train,dd_0354_rollout_004_prefix_0.json,dd_0354,4,0,yes,daily_dilemmas,838,shard_00009,145
train,race_32262_rollout_003_prefix_0.json,race_32262,3,0,yes,race,838,shard_00009,146
train,race_32262_rollout_016_prefix_0.json,race_32262,16,0,yes,race,838,shard_00009,147
train,bb_logical_deduction_five_objects_046_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_046,9,0,yes,big_bench,839,shard_00009,148
train,bb_snarks_081_rollout_010_prefix_2.json,bb_snarks_081,10,2,no,big_bench,839,shard_00009,149
train,bb_temporal_sequences_236_rollout_026_prefix_0.json,bb_temporal_sequences_236,26,0,yes,big_bench,839,shard_00009,150
train,dd_0188_rollout_014_prefix_0.json,dd_0188,14,0,yes,daily_dilemmas,839,shard_00009,151
train,race_25878_rollout_013_prefix_0.json,race_25878,13,0,yes,race,839,shard_00009,152
train,bb_web_of_lies_014_rollout_012_prefix_4.json,bb_web_of_lies_014,12,4,no,big_bench,840,shard_00009,153
train,bb_sports_understanding_204_rollout_016_prefix_0.json,bb_sports_understanding_204,16,0,yes,big_bench,841,shard_00009,154
train,dd_0188_rollout_007_prefix_1.json,dd_0188,7,1,yes,daily_dilemmas,841,shard_00009,155
train,race_30156_rollout_013_prefix_1.json,race_30156,13,1,yes,race,841,shard_00009,156
test,bb_web_of_lies_t_001_rollout_106_prefix_0.json,bb_web_of_lies_t_001,106,0,no,eval,842,shard_00009,157
train,dd_0792_rollout_008_prefix_0.json,dd_0792,8,0,no,daily_dilemmas,842,shard_00009,158
train,dd_0900_rollout_005_prefix_1.json,dd_0900,5,1,yes,daily_dilemmas,842,shard_00009,159
train,bb_temporal_sequences_069_rollout_006_prefix_0.json,bb_temporal_sequences_069,6,0,yes,big_bench,843,shard_00009,160
train,dd_0508_rollout_014_prefix_0.json,dd_0508,14,0,yes,daily_dilemmas,843,shard_00009,161
train,dd_0605_rollout_011_prefix_0.json,dd_0605,11,0,yes,daily_dilemmas,843,shard_00009,162
train,dd_1340_rollout_012_prefix_2.json,dd_1340,12,2,no,daily_dilemmas,843,shard_00009,163
train,race_11878_rollout_006_prefix_0.json,race_11878,6,0,yes,race,843,shard_00009,164
train,bb_penguins_in_a_table_076_rollout_009_prefix_0.json,bb_penguins_in_a_table_076,9,0,yes,big_bench,844,shard_00009,165
train,bb_tracking_shuffled_objects_five_objects_240_rollout_022_prefix_0.json,bb_tracking_shuffled_objects_five_objects_240,22,0,yes,big_bench,844,shard_00009,166
train,dd_0357_rollout_013_prefix_2.json,dd_0357,13,2,no,daily_dilemmas,844,shard_00009,167
train,race_56305_rollout_001_prefix_0.json,race_56305,1,0,yes,race,844,shard_00009,168
val,bb_reasoning_about_colored_objects_v_002_rollout_188_prefix_1.json,bb_reasoning_about_colored_objects_v_002,188,1,yes,eval,844,shard_00009,169
test,bb_temporal_sequences_t_003_rollout_150_prefix_0.json,bb_temporal_sequences_t_003,150,0,no,eval,845,shard_00009,170
train,bb_causal_judgement_059_rollout_006_prefix_5.json,bb_causal_judgement_059,6,5,no,big_bench,845,shard_00009,171
train,dd_0049_rollout_017_prefix_1.json,dd_0049,17,1,yes,daily_dilemmas,845,shard_00009,172
train,race_24430_rollout_021_prefix_0.json,race_24430,21,0,yes,race,845,shard_00009,173
train,race_6996_rollout_003_prefix_1.json,race_6996,3,1,no,race,846,shard_00009,174
train,dd_1058_rollout_024_prefix_2.json,dd_1058,24,2,yes,daily_dilemmas,847,shard_00009,175
train,race_22448_rollout_022_prefix_0.json,race_22448,22,0,yes,race,847,shard_00009,176
train,race_31224_rollout_000_prefix_11.json,race_31224,0,11,no,race,847,shard_00009,177
train,race_53480_rollout_026_prefix_0.json,race_53480,26,0,yes,race,847,shard_00009,178
train,race_56798_rollout_007_prefix_1.json,race_56798,7,1,yes,race,847,shard_00009,179
train,bb_causal_judgement_059_rollout_005_prefix_1.json,bb_causal_judgement_059,5,1,no,big_bench,848,shard_00009,180
train,race_51973_rollout_013_prefix_0.json,race_51973,13,0,yes,race,848,shard_00009,181
train,dd_0503_rollout_001_prefix_0.json,dd_0503,1,0,yes,daily_dilemmas,849,shard_00009,182
train,dd_1136_rollout_002_prefix_0.json,dd_1136,2,0,yes,daily_dilemmas,849,shard_00009,183
train,race_30634_rollout_004_prefix_0.json,race_30634,4,0,yes,race,849,shard_00009,184
train,race_60944_rollout_029_prefix_1.json,race_60944,29,1,yes,race,849,shard_00009,185
train,bb_logical_deduction_five_objects_157_rollout_007_prefix_0.json,bb_logical_deduction_five_objects_157,7,0,yes,big_bench,850,shard_00009,186
train,dd_0568_rollout_004_prefix_1.json,dd_0568,4,1,yes,daily_dilemmas,850,shard_00009,187
train,gpqa_chem_012_rollout_017_prefix_2.json,gpqa_chem_012,17,2,no,gpqa_chem,850,shard_00009,188
train,race_43479_rollout_010_prefix_24.json,race_43479,10,24,no,race,850,shard_00009,189
train,bb_web_of_lies_033_rollout_013_prefix_1.json,bb_web_of_lies_033,13,1,no,big_bench,851,shard_00009,190
train,race_25592_rollout_005_prefix_2.json,race_25592,5,2,yes,race,851,shard_00009,191
train,race_9138_rollout_009_prefix_1.json,race_9138,9,1,yes,race,851,shard_00009,192
train,dd_0099_rollout_018_prefix_0.json,dd_0099,18,0,yes,daily_dilemmas,852,shard_00009,193
train,race_17299_rollout_015_prefix_0.json,race_17299,15,0,yes,race,852,shard_00009,194
train,race_23301_rollout_029_prefix_0.json,race_23301,29,0,yes,race,852,shard_00009,195
train,race_25878_rollout_018_prefix_0.json,race_25878,18,0,yes,race,852,shard_00009,196
train,race_42251_rollout_019_prefix_0.json,race_42251,19,0,yes,race,852,shard_00009,197
train,race_53012_rollout_014_prefix_0.json,race_53012,14,0,no,race,852,shard_00009,198
train,bb_logical_deduction_five_objects_005_rollout_014_prefix_3.json,bb_logical_deduction_five_objects_005,14,3,no,big_bench,853,shard_00009,199
