split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
train,dd_0860_rollout_017_prefix_0.json,dd_0860,17,0,yes,daily_dilemmas,1299,shard_00014,25
train,dd_0649_rollout_020_prefix_1.json,dd_0649,20,1,yes,daily_dilemmas,1300,shard_00014,26
train,dd_0848_rollout_005_prefix_0.json,dd_0848,5,0,yes,daily_dilemmas,1300,shard_00014,27
train,dd_0044_rollout_007_prefix_0.json,dd_0044,7,0,yes,daily_dilemmas,1303,shard_00014,28
train,dd_0869_rollout_006_prefix_1.json,dd_0869,6,1,yes,daily_dilemmas,1304,shard_00014,29
train,dd_0959_rollout_028_prefix_0.json,dd_0959,28,0,yes,daily_dilemmas,1307,shard_00014,30
train,gpqa_chem_106_rollout_005_prefix_4.json,gpqa_chem_106,5,4,no,gpqa_chem,1307,shard_00014,31
val,bb_navigate_v_000_rollout_110_prefix_0.json,bb_navigate_v_000,110,0,no,eval,1308,shard_00014,32
train,gpqa_chem_033_rollout_011_prefix_0.json,gpqa_chem_033,11,0,no,gpqa_chem,1309,shard_00014,33
train,gpqa_chem_152_rollout_029_prefix_4.json,gpqa_chem_152,29,4,no,gpqa_chem,1309,shard_00014,34
train,race_1012_rollout_019_prefix_1.json,race_1012,19,1,no,race,1310,shard_00014,35
train,race_34918_rollout_022_prefix_4.json,race_34918,22,4,no,race,1310,shard_00014,36
train,race_55162_rollout_011_prefix_0.json,race_55162,11,0,yes,race,1310,shard_00014,37
train,dd_0993_rollout_001_prefix_0.json,dd_0993,1,0,yes,daily_dilemmas,1311,shard_00014,38
train,dd_0066_rollout_002_prefix_0.json,dd_0066,2,0,yes,daily_dilemmas,1312,shard_00014,39
train,race_34918_rollout_002_prefix_0.json,race_34918,2,0,yes,race,1313,shard_00014,40
train,dd_0357_rollout_020_prefix_2.json,dd_0357,20,2,no,daily_dilemmas,1314,shard_00014,41
train,dd_1007_rollout_012_prefix_0.json,dd_1007,12,0,yes,daily_dilemmas,1317,shard_00014,42
train,dd_0503_rollout_024_prefix_0.json,dd_0503,24,0,yes,daily_dilemmas,1319,shard_00014,43
train,race_43041_rollout_008_prefix_17.json,race_43041,8,17,no,race,1319,shard_00014,44
val,bb_tracking_shuffled_objects_five_objects_v_000_rollout_019_prefix_1.json,bb_tracking_shuffled_objects_five_objects_v_000,19,1,yes,eval,1319,shard_00014,45
train,race_55955_rollout_014_prefix_8.json,race_55955,14,8,no,race,1322,shard_00014,46
train,bb_temporal_sequences_059_rollout_012_prefix_0.json,bb_temporal_sequences_059,12,0,yes,big_bench,1323,shard_00014,47
train,dd_0066_rollout_016_prefix_0.json,dd_0066,16,0,yes,daily_dilemmas,1323,shard_00014,48
test,bb_date_understanding_t_001_rollout_012_prefix_0.json,bb_date_understanding_t_001,12,0,no,eval,1324,shard_00014,49
train,race_0354_rollout_015_prefix_4.json,race_0354,15,4,no,race,1326,shard_00014,50
train,dd_0143_rollout_021_prefix_0.json,dd_0143,21,0,yes,daily_dilemmas,1327,shard_00014,51
train,race_1012_rollout_029_prefix_0.json,race_1012,29,0,no,race,1331,shard_00014,52
train,gpqa_chem_085_rollout_011_prefix_0.json,gpqa_chem_085,11,0,no,gpqa_chem,1333,shard_00014,53
train,race_6996_rollout_029_prefix_2.json,race_6996,29,2,no,race,1333,shard_00014,54
train,dd_0342_rollout_014_prefix_1.json,dd_0342,14,1,yes,daily_dilemmas,1334,shard_00014,55
train,race_0354_rollout_006_prefix_2.json,race_0354,6,2,no,race,1335,shard_00014,56
train,gpqa_chem_170_rollout_024_prefix_2.json,gpqa_chem_170,24,2,no,gpqa_chem,1337,shard_00014,57
ood_test,matrix_power_entry_rollout_006_prefix_0.json,matrix_power_entry,6,0,no,eval,1338,shard_00014,58
train,dd_0827_rollout_014_prefix_1.json,dd_0827,14,1,yes,daily_dilemmas,1339,shard_00014,59
train,dd_1026_rollout_010_prefix_0.json,dd_1026,10,0,yes,daily_dilemmas,1339,shard_00014,60
train,dd_0503_rollout_014_prefix_0.json,dd_0503,14,0,yes,daily_dilemmas,1340,shard_00014,61
train,bb_ruin_names_054_rollout_023_prefix_1.json,bb_ruin_names_054,23,1,yes,big_bench,1342,shard_00014,62
train,dd_0669_rollout_019_prefix_1.json,dd_0669,19,1,yes,daily_dilemmas,1343,shard_00014,63
train,race_30375_rollout_027_prefix_1.json,race_30375,27,1,yes,race,1344,shard_00014,64
train,gpqa_chem_064_rollout_018_prefix_0.json,gpqa_chem_064,18,0,yes,gpqa_chem,1345,shard_00014,65
train,gpqa_chem_144_rollout_009_prefix_2.json,gpqa_chem_144,9,2,no,gpqa_chem,1345,shard_00014,66
train,race_52379_rollout_007_prefix_0.json,race_52379,7,0,yes,race,1346,shard_00014,67
train,dd_0125_rollout_006_prefix_2.json,dd_0125,6,2,yes,daily_dilemmas,1347,shard_00014,68
train,race_26278_rollout_022_prefix_3.json,race_26278,22,3,no,race,1347,shard_00014,69
train,race_60769_rollout_019_prefix_5.json,race_60769,19,5,no,race,1347,shard_00014,70
train,race_55955_rollout_001_prefix_8.json,race_55955,1,8,no,race,1348,shard_00014,71
train,race_58589_rollout_023_prefix_18.json,race_58589,23,18,no,race,1348,shard_00014,72
train,bb_web_of_lies_014_rollout_009_prefix_2.json,bb_web_of_lies_014,9,2,yes,big_bench,1352,shard_00014,73
train,gpqa_chem_006_rollout_002_prefix_1.json,gpqa_chem_006,2,1,no,gpqa_chem,1352,shard_00014,74
train,bb_logical_deduction_five_objects_080_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_080,22,0,yes,big_bench,1353,shard_00014,75
train,bb_penguins_in_a_table_069_rollout_026_prefix_0.json,bb_penguins_in_a_table_069,26,0,yes,big_bench,1353,shard_00014,76
train,dd_0597_rollout_010_prefix_0.json,dd_0597,10,0,yes,daily_dilemmas,1353,shard_00014,77
train,dd_0624_rollout_007_prefix_1.json,dd_0624,7,1,yes,daily_dilemmas,1354,shard_00014,78
train,gpqa_chem_123_rollout_017_prefix_0.json,gpqa_chem_123,17,0,yes,gpqa_chem,1355,shard_00014,79
train,dd_1293_rollout_002_prefix_0.json,dd_1293,2,0,yes,daily_dilemmas,1356,shard_00014,80
train,bb_logical_deduction_five_objects_088_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_088,9,0,yes,big_bench,1358,shard_00014,81
train,dd_0008_rollout_015_prefix_0.json,dd_0008,15,0,yes,daily_dilemmas,1358,shard_00014,82
train,dd_0734_rollout_017_prefix_1.json,dd_0734,17,1,yes,daily_dilemmas,1358,shard_00014,83
train,dd_0883_rollout_007_prefix_2.json,dd_0883,7,2,yes,daily_dilemmas,1359,shard_00014,84
train,dd_0792_rollout_002_prefix_1.json,dd_0792,2,1,no,daily_dilemmas,1360,shard_00014,85
train,gpqa_chem_132_rollout_003_prefix_1.json,gpqa_chem_132,3,1,no,gpqa_chem,1360,shard_00014,86
train,bb_date_understanding_098_rollout_008_prefix_0.json,bb_date_understanding_098,8,0,yes,big_bench,1361,shard_00014,87
train,gpqa_chem_071_rollout_023_prefix_1.json,gpqa_chem_071,23,1,yes,gpqa_chem,1361,shard_00014,88
train,race_2256_rollout_013_prefix_0.json,race_2256,13,0,yes,race,1361,shard_00014,89
train,race_43479_rollout_016_prefix_13.json,race_43479,16,13,no,race,1361,shard_00014,90
train,race_60769_rollout_015_prefix_0.json,race_60769,15,0,yes,race,1362,shard_00014,91
train,race_55955_rollout_028_prefix_6.json,race_55955,28,6,no,race,1365,shard_00014,92
train,gpqa_chem_120_rollout_017_prefix_1.json,gpqa_chem_120,17,1,no,gpqa_chem,1366,shard_00014,93
train,race_30375_rollout_027_prefix_0.json,race_30375,27,0,yes,race,1366,shard_00014,94
train,race_55162_rollout_021_prefix_0.json,race_55162,21,0,yes,race,1366,shard_00014,95
train,bb_logical_deduction_five_objects_080_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_080,19,0,yes,big_bench,1367,shard_00014,96
ood_test,binary_sum_rollout_000_prefix_0.json,binary_sum,0,0,no,eval,1371,shard_00014,97
test,gpqa_chem_t_010_rollout_046_prefix_0.json,gpqa_chem_t_010,46,0,no,eval,1371,shard_00014,98
val,bb_logical_deduction_five_objects_v_001_rollout_015_prefix_0.json,bb_logical_deduction_five_objects_v_001,15,0,no,eval,1371,shard_00014,99
ood_test,tetrahedron_volume_rollout_006_prefix_0.json,tetrahedron_volume,6,0,no,eval,1372,shard_00014,100
train,dd_0883_rollout_007_prefix_1.json,dd_0883,7,1,yes,daily_dilemmas,1372,shard_00014,101
train,dd_1126_rollout_000_prefix_2.json,dd_1126,0,2,no,daily_dilemmas,1372,shard_00014,102
train,bb_logical_deduction_five_objects_118_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_118,9,0,no,big_bench,1373,shard_00014,103
train,dd_0649_rollout_017_prefix_0.json,dd_0649,17,0,yes,daily_dilemmas,1373,shard_00014,104
train,race_31800_rollout_021_prefix_1.json,race_31800,21,1,no,race,1373,shard_00014,105
train,dd_0950_rollout_005_prefix_2.json,dd_0950,5,2,no,daily_dilemmas,1375,shard_00014,106
train,gpqa_chem_043_rollout_007_prefix_1.json,gpqa_chem_043,7,1,yes,gpqa_chem,1375,shard_00014,107
train,gpqa_chem_147_rollout_002_prefix_0.json,gpqa_chem_147,2,0,no,gpqa_chem,1375,shard_00014,108
train,race_31224_rollout_000_prefix_9.json,race_31224,0,9,no,race,1375,shard_00014,109
train,dd_0755_rollout_010_prefix_1.json,dd_0755,10,1,yes,daily_dilemmas,1378,shard_00014,110
train,race_22819_rollout_008_prefix_6.json,race_22819,8,6,no,race,1378,shard_00014,111
train,dd_0666_rollout_029_prefix_0.json,dd_0666,29,0,yes,daily_dilemmas,1380,shard_00014,112
train,race_52379_rollout_024_prefix_2.json,race_52379,24,2,no,race,1383,shard_00014,113
train,bb_logical_deduction_five_objects_223_rollout_026_prefix_1.json,bb_logical_deduction_five_objects_223,26,1,no,big_bench,1387,shard_00014,114
train,dd_0568_rollout_008_prefix_1.json,dd_0568,8,1,yes,daily_dilemmas,1387,shard_00014,115
train,gpqa_chem_164_rollout_018_prefix_4.json,gpqa_chem_164,18,4,no,gpqa_chem,1387,shard_00014,116
train,bb_web_of_lies_249_rollout_027_prefix_1.json,bb_web_of_lies_249,27,1,no,big_bench,1388,shard_00014,117
train,dd_0235_rollout_008_prefix_1.json,dd_0235,8,1,yes,daily_dilemmas,1388,shard_00014,118
train,dd_1168_rollout_029_prefix_0.json,dd_1168,29,0,yes,daily_dilemmas,1389,shard_00014,119
train,gpqa_chem_065_rollout_016_prefix_0.json,gpqa_chem_065,16,0,yes,gpqa_chem,1389,shard_00014,120
train,race_13348_rollout_013_prefix_4.json,race_13348,13,4,no,race,1389,shard_00014,121
train,gpqa_chem_023_rollout_025_prefix_5.json,gpqa_chem_023,25,5,no,gpqa_chem,1390,shard_00014,122
train,bb_reasoning_about_colored_objects_009_rollout_000_prefix_1.json,bb_reasoning_about_colored_objects_009,0,1,no,big_bench,1392,shard_00014,123
train,race_20179_rollout_009_prefix_1.json,race_20179,9,1,no,race,1392,shard_00014,124
train,dd_0568_rollout_002_prefix_0.json,dd_0568,2,0,yes,daily_dilemmas,1393,shard_00014,125
train,bb_navigate_155_rollout_025_prefix_0.json,bb_navigate_155,25,0,yes,big_bench,1396,shard_00014,126
train,bb_date_understanding_003_rollout_018_prefix_0.json,bb_date_understanding_003,18,0,yes,big_bench,1398,shard_00014,127
train,race_26278_rollout_001_prefix_0.json,race_26278,1,0,no,race,1399,shard_00014,128
train,dd_1026_rollout_019_prefix_3.json,dd_1026,19,3,yes,daily_dilemmas,1404,shard_00014,129
train,race_58589_rollout_026_prefix_11.json,race_58589,26,11,no,race,1404,shard_00014,130
train,race_43041_rollout_012_prefix_7.json,race_43041,12,7,no,race,1407,shard_00014,131
train,dd_1293_rollout_008_prefix_1.json,dd_1293,8,1,no,daily_dilemmas,1408,shard_00014,132
train,dd_0220_rollout_015_prefix_1.json,dd_0220,15,1,no,daily_dilemmas,1413,shard_00014,133
train,race_55955_rollout_012_prefix_8.json,race_55955,12,8,no,race,1417,shard_00014,134
train,race_0354_rollout_001_prefix_13.json,race_0354,1,13,no,race,1418,shard_00014,135
train,bb_snarks_128_rollout_029_prefix_1.json,bb_snarks_128,29,1,yes,big_bench,1419,shard_00014,136
train,race_48758_rollout_003_prefix_0.json,race_48758,3,0,yes,race,1419,shard_00014,137
train,dd_1109_rollout_004_prefix_0.json,dd_1109,4,0,yes,daily_dilemmas,1420,shard_00014,138
train,gpqa_chem_064_rollout_019_prefix_0.json,gpqa_chem_064,19,0,yes,gpqa_chem,1420,shard_00014,139
train,bb_logical_deduction_five_objects_136_rollout_018_prefix_0.json,bb_logical_deduction_five_objects_136,18,0,yes,big_bench,1421,shard_00014,140
ood_test,matrix_power_entry_rollout_007_prefix_0.json,matrix_power_entry,7,0,yes,eval,1422,shard_00014,141
train,dd_0107_rollout_009_prefix_1.json,dd_0107,9,1,yes,daily_dilemmas,1424,shard_00014,142
train,dd_0382_rollout_024_prefix_0.json,dd_0382,24,0,yes,daily_dilemmas,1424,shard_00014,143
test,gpqa_chem_t_010_rollout_153_prefix_1.json,gpqa_chem_t_010,153,1,yes,eval,1426,shard_00014,144
train,dd_0624_rollout_028_prefix_0.json,dd_0624,28,0,yes,daily_dilemmas,1427,shard_00014,145
train,dd_1126_rollout_020_prefix_0.json,dd_1126,20,0,yes,daily_dilemmas,1431,shard_00014,146
train,dd_0655_rollout_015_prefix_1.json,dd_0655,15,1,yes,daily_dilemmas,1432,shard_00014,147
train,race_6996_rollout_016_prefix_3.json,race_6996,16,3,no,race,1432,shard_00014,148
train,dd_0125_rollout_005_prefix_0.json,dd_0125,5,0,yes,daily_dilemmas,1433,shard_00014,149
train,dd_0179_rollout_018_prefix_0.json,dd_0179,18,0,yes,daily_dilemmas,1433,shard_00014,150
train,race_6996_rollout_002_prefix_1.json,race_6996,2,1,no,race,1434,shard_00014,151
train,dd_0908_rollout_011_prefix_1.json,dd_0908,11,1,yes,daily_dilemmas,1435,shard_00014,152
train,race_52379_rollout_000_prefix_0.json,race_52379,0,0,no,race,1436,shard_00014,153
train,dd_0820_rollout_014_prefix_0.json,dd_0820,14,0,yes,daily_dilemmas,1443,shard_00014,154
train,race_0354_rollout_020_prefix_8.json,race_0354,20,8,no,race,1445,shard_00014,155
ood_test,euler_phi_30_rollout_013_prefix_0.json,euler_phi_30,13,0,no,eval,1451,shard_00014,156
train,bb_temporal_sequences_236_rollout_001_prefix_0.json,bb_temporal_sequences_236,1,0,yes,big_bench,1451,shard_00014,157
train,dd_1126_rollout_006_prefix_0.json,dd_1126,6,0,yes,daily_dilemmas,1451,shard_00014,158
train,race_0354_rollout_009_prefix_14.json,race_0354,9,14,no,race,1451,shard_00014,159
train,race_55162_rollout_029_prefix_0.json,race_55162,29,0,yes,race,1453,shard_00014,160
train,dd_0984_rollout_024_prefix_0.json,dd_0984,24,0,yes,daily_dilemmas,1455,shard_00014,161
train,bb_logical_deduction_five_objects_005_rollout_021_prefix_1.json,bb_logical_deduction_five_objects_005,21,1,yes,big_bench,1457,shard_00014,162
train,gpqa_chem_079_rollout_006_prefix_3.json,gpqa_chem_079,6,3,no,gpqa_chem,1458,shard_00014,163
train,bb_web_of_lies_188_rollout_006_prefix_14.json,bb_web_of_lies_188,6,14,no,big_bench,1459,shard_00014,164
train,gpqa_chem_130_rollout_000_prefix_1.json,gpqa_chem_130,0,1,no,gpqa_chem,1459,shard_00014,165
train,race_55162_rollout_006_prefix_0.json,race_55162,6,0,yes,race,1462,shard_00014,166
test,bb_date_understanding_t_001_rollout_118_prefix_0.json,bb_date_understanding_t_001,118,0,no,eval,1464,shard_00014,167
train,dd_0602_rollout_003_prefix_0.json,dd_0602,3,0,yes,daily_dilemmas,1464,shard_00014,168
train,race_55955_rollout_010_prefix_6.json,race_55955,10,6,no,race,1466,shard_00014,169
train,gpqa_chem_054_rollout_002_prefix_2.json,gpqa_chem_054,2,2,no,gpqa_chem,1471,shard_00014,170
train,dd_0207_rollout_023_prefix_1.json,dd_0207,23,1,yes,daily_dilemmas,1472,shard_00014,171
train,dd_0354_rollout_015_prefix_0.json,dd_0354,15,0,yes,daily_dilemmas,1472,shard_00014,172
train,dd_1148_rollout_026_prefix_1.json,dd_1148,26,1,yes,daily_dilemmas,1472,shard_00014,173
train,dd_0049_rollout_021_prefix_0.json,dd_0049,21,0,yes,daily_dilemmas,1476,shard_00014,174
ood_test,colored_balls_rollout_023_prefix_1.json,colored_balls,23,1,yes,eval,1477,shard_00014,175
train,race_43479_rollout_022_prefix_11.json,race_43479,22,11,no,race,1479,shard_00014,176
train,dd_0328_rollout_005_prefix_0.json,dd_0328,5,0,yes,daily_dilemmas,1481,shard_00014,177
train,race_27388_rollout_011_prefix_0.json,race_27388,11,0,yes,race,1481,shard_00014,178
train,bb_web_of_lies_192_rollout_017_prefix_3.json,bb_web_of_lies_192,17,3,no,big_bench,1483,shard_00014,179
train,dd_0602_rollout_010_prefix_2.json,dd_0602,10,2,yes,daily_dilemmas,1484,shard_00014,180
train,dd_0207_rollout_023_prefix_0.json,dd_0207,23,0,yes,daily_dilemmas,1485,shard_00014,181
train,gpqa_chem_020_rollout_010_prefix_0.json,gpqa_chem_020,10,0,yes,gpqa_chem,1485,shard_00014,182
ood_test,committee_women_rollout_000_prefix_0.json,committee_women,0,0,yes,eval,1486,shard_00014,183
train,bb_web_of_lies_014_rollout_025_prefix_0.json,bb_web_of_lies_014,25,0,yes,big_bench,1490,shard_00014,184
train,race_43041_rollout_014_prefix_10.json,race_43041,14,10,no,race,1491,shard_00014,185
train,bb_logical_deduction_five_objects_088_rollout_029_prefix_3.json,bb_logical_deduction_five_objects_088,29,3,no,big_bench,1496,shard_00014,186
train,bb_logical_deduction_five_objects_016_rollout_016_prefix_1.json,bb_logical_deduction_five_objects_016,16,1,no,big_bench,1498,shard_00014,187
train,dd_1026_rollout_023_prefix_1.json,dd_1026,23,1,yes,daily_dilemmas,1498,shard_00014,188
train,race_55162_rollout_004_prefix_0.json,race_55162,4,0,yes,race,1501,shard_00014,189
val,gpqa_chem_v_012_rollout_040_prefix_0.json,gpqa_chem_v_012,40,0,no,eval,1501,shard_00014,190
train,bb_web_of_lies_006_rollout_002_prefix_0.json,bb_web_of_lies_006,2,0,yes,big_bench,1504,shard_00014,191
train,dd_0455_rollout_001_prefix_0.json,dd_0455,1,0,yes,daily_dilemmas,1504,shard_00014,192
train,race_22819_rollout_017_prefix_5.json,race_22819,17,5,no,race,1505,shard_00014,193
train,bb_logical_deduction_five_objects_136_rollout_011_prefix_0.json,bb_logical_deduction_five_objects_136,11,0,yes,big_bench,1506,shard_00014,194
train,dd_0328_rollout_013_prefix_0.json,dd_0328,13,0,yes,daily_dilemmas,1507,shard_00014,195
train,bb_tracking_shuffled_objects_five_objects_077_rollout_022_prefix_0.json,bb_tracking_shuffled_objects_five_objects_077,22,0,yes,big_bench,1509,shard_00014,196
train,gpqa_chem_017_rollout_005_prefix_0.json,gpqa_chem_017,5,0,yes,gpqa_chem,1510,shard_00014,197
train,race_26278_rollout_026_prefix_3.json,race_26278,26,3,no,race,1510,shard_00014,198
train,race_5385_rollout_027_prefix_0.json,race_5385,27,0,yes,race,1511,shard_00014,199
