split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
train,bb_causal_judgement_126_rollout_001_prefix_2.json,bb_causal_judgement_126,1,2,no,big_bench,466,shard_00003,32
train,bb_navigate_222_rollout_003_prefix_0.json,bb_navigate_222,3,0,yes,big_bench,466,shard_00003,33
train,dd_0847_rollout_025_prefix_1.json,dd_0847,25,1,no,daily_dilemmas,467,shard_00003,34
train,bb_snarks_047_rollout_002_prefix_0.json,bb_snarks_047,2,0,yes,big_bench,468,shard_00003,35
train,dd_0454_rollout_025_prefix_0.json,dd_0454,25,0,no,daily_dilemmas,468,shard_00003,36
train,race_53012_rollout_027_prefix_1.json,race_53012,27,1,no,race,468,shard_00003,37
train,bb_snarks_064_rollout_015_prefix_0.json,bb_snarks_064,15,0,no,big_bench,469,shard_00003,38
train,race_21585_rollout_012_prefix_0.json,race_21585,12,0,no,race,469,shard_00003,39
train,bb_logical_deduction_five_objects_088_rollout_004_prefix_2.json,bb_logical_deduction_five_objects_088,4,2,no,big_bench,470,shard_00003,40
train,bb_navigate_157_rollout_015_prefix_1.json,bb_navigate_157,15,1,no,big_bench,470,shard_00003,41
train,dd_0891_rollout_002_prefix_0.json,dd_0891,2,0,no,daily_dilemmas,470,shard_00003,42
train,dd_1310_rollout_024_prefix_0.json,dd_1310,24,0,no,daily_dilemmas,470,shard_00003,43
train,race_44533_rollout_017_prefix_0.json,race_44533,17,0,yes,race,470,shard_00003,44
train,dd_0132_rollout_016_prefix_1.json,dd_0132,16,1,no,daily_dilemmas,471,shard_00003,45
train,bb_tracking_shuffled_objects_five_objects_077_rollout_014_prefix_0.json,bb_tracking_shuffled_objects_five_objects_077,14,0,no,big_bench,472,shard_00003,46
train,gpqa_chem_174_rollout_016_prefix_1.json,gpqa_chem_174,16,1,no,gpqa_chem,472,shard_00003,47
train,race_11698_rollout_017_prefix_0.json,race_11698,17,0,yes,race,473,shard_00003,48
train,race_27388_rollout_011_prefix_4.json,race_27388,11,4,no,race,473,shard_00003,49
train,bb_navigate_058_rollout_002_prefix_0.json,bb_navigate_058,2,0,yes,big_bench,474,shard_00003,50
train,bb_penguins_in_a_table_049_rollout_025_prefix_2.json,bb_penguins_in_a_table_049,25,2,yes,big_bench,474,shard_00003,51
train,race_49934_rollout_009_prefix_0.json,race_49934,9,0,yes,race,474,shard_00003,52
train,race_52724_rollout_011_prefix_0.json,race_52724,11,0,no,race,474,shard_00003,53
train,bb_navigate_157_rollout_001_prefix_0.json,bb_navigate_157,1,0,yes,big_bench,475,shard_00003,54
train,bb_penguins_in_a_table_069_rollout_028_prefix_2.json,bb_penguins_in_a_table_069,28,2,no,big_bench,475,shard_00003,55
train,bb_sports_understanding_168_rollout_026_prefix_0.json,bb_sports_understanding_168,26,0,yes,big_bench,475,shard_00003,56
train,dd_1305_rollout_014_prefix_0.json,dd_1305,14,0,no,daily_dilemmas,475,shard_00003,57
train,race_47885_rollout_023_prefix_2.json,race_47885,23,2,no,race,475,shard_00003,58
train,race_61342_rollout_008_prefix_0.json,race_61342,8,0,no,race,475,shard_00003,59
train,bb_logical_deduction_five_objects_157_rollout_017_prefix_1.json,bb_logical_deduction_five_objects_157,17,1,no,big_bench,476,shard_00003,60
train,bb_logical_deduction_five_objects_044_rollout_006_prefix_1.json,bb_logical_deduction_five_objects_044,6,1,no,big_bench,477,shard_00003,61
train,bb_snarks_037_rollout_021_prefix_1.json,bb_snarks_037,21,1,yes,big_bench,477,shard_00003,62
train,bb_tracking_shuffled_objects_five_objects_077_rollout_008_prefix_2.json,bb_tracking_shuffled_objects_five_objects_077,8,2,no,big_bench,477,shard_00003,63
train,bb_logical_deduction_five_objects_088_rollout_023_prefix_4.json,bb_logical_deduction_five_objects_088,23,4,no,big_bench,478,shard_00003,64
train,bb_ruin_names_214_rollout_017_prefix_0.json,bb_ruin_names_214,17,0,yes,big_bench,478,shard_00003,65
train,dd_0986_rollout_021_prefix_4.json,dd_0986,21,4,no,daily_dilemmas,478,shard_00003,66
train,gpqa_chem_152_rollout_019_prefix_5.json,gpqa_chem_152,19,5,no,gpqa_chem,478,shard_00003,67
train,race_54731_rollout_015_prefix_1.json,race_54731,15,1,no,race,478,shard_00003,68
train,bb_navigate_046_rollout_023_prefix_1.json,bb_navigate_046,23,1,no,big_bench,480,shard_00003,69
train,bb_navigate_155_rollout_022_prefix_0.json,bb_navigate_155,22,0,no,big_bench,480,shard_00003,70
train,race_47885_rollout_008_prefix_0.json,race_47885,8,0,no,race,481,shard_00003,71
train,race_47885_rollout_019_prefix_2.json,race_47885,19,2,no,race,481,shard_00003,72
train,bb_navigate_004_rollout_023_prefix_0.json,bb_navigate_004,23,0,yes,big_bench,482,shard_00003,73
train,bb_reasoning_about_colored_objects_215_rollout_015_prefix_1.json,bb_reasoning_about_colored_objects_215,15,1,yes,big_bench,482,shard_00003,74
train,race_60769_rollout_018_prefix_2.json,race_60769,18,2,no,race,482,shard_00003,75
train,bb_ruin_names_006_rollout_028_prefix_1.json,bb_ruin_names_006,28,1,yes,big_bench,483,shard_00003,76
train,dd_1274_rollout_000_prefix_1.json,dd_1274,0,1,no,daily_dilemmas,483,shard_00003,77
train,bb_snarks_121_rollout_028_prefix_1.json,bb_snarks_121,28,1,yes,big_bench,484,shard_00003,78
train,dd_0066_rollout_025_prefix_1.json,dd_0066,25,1,no,daily_dilemmas,484,shard_00003,79
train,race_4744_rollout_023_prefix_2.json,race_4744,23,2,no,race,484,shard_00003,80
train,bb_navigate_228_rollout_017_prefix_0.json,bb_navigate_228,17,0,yes,big_bench,485,shard_00003,81
train,bb_sports_understanding_204_rollout_006_prefix_0.json,bb_sports_understanding_204,6,0,yes,big_bench,485,shard_00003,82
train,dd_0269_rollout_013_prefix_2.json,dd_0269,13,2,no,daily_dilemmas,485,shard_00003,83
train,dd_1346_rollout_016_prefix_0.json,dd_1346,16,0,no,daily_dilemmas,485,shard_00003,84
train,dd_0121_rollout_008_prefix_0.json,dd_0121,8,0,no,daily_dilemmas,486,shard_00003,85
train,dd_0797_rollout_026_prefix_3.json,dd_0797,26,3,no,daily_dilemmas,486,shard_00003,86
train,bb_sports_understanding_127_rollout_022_prefix_0.json,bb_sports_understanding_127,22,0,yes,big_bench,487,shard_00003,87
train,dd_0908_rollout_003_prefix_2.json,dd_0908,3,2,no,daily_dilemmas,487,shard_00003,88
train,dd_1310_rollout_019_prefix_2.json,dd_1310,19,2,no,daily_dilemmas,488,shard_00003,89
train,bb_sports_understanding_221_rollout_002_prefix_0.json,bb_sports_understanding_221,2,0,yes,big_bench,489,shard_00003,90
train,bb_sports_understanding_238_rollout_019_prefix_1.json,bb_sports_understanding_238,19,1,yes,big_bench,490,shard_00003,91
train,dd_0049_rollout_019_prefix_1.json,dd_0049,19,1,no,daily_dilemmas,490,shard_00003,92
train,race_30375_rollout_026_prefix_2.json,race_30375,26,2,no,race,490,shard_00003,93
train,race_56153_rollout_022_prefix_1.json,race_56153,22,1,no,race,490,shard_00003,94
train,bb_date_understanding_098_rollout_010_prefix_1.json,bb_date_understanding_098,10,1,no,big_bench,492,shard_00003,95
train,bb_logical_deduction_five_objects_085_rollout_003_prefix_1.json,bb_logical_deduction_five_objects_085,3,1,no,big_bench,492,shard_00003,96
train,bb_reasoning_about_colored_objects_215_rollout_002_prefix_0.json,bb_reasoning_about_colored_objects_215,2,0,yes,big_bench,492,shard_00003,97
train,dd_0125_rollout_026_prefix_5.json,dd_0125,26,5,no,daily_dilemmas,492,shard_00003,98
train,gpqa_chem_142_rollout_007_prefix_0.json,gpqa_chem_142,7,0,no,gpqa_chem,492,shard_00003,99
train,race_12757_rollout_014_prefix_0.json,race_12757,14,0,no,race,492,shard_00003,100
train,dd_0813_rollout_029_prefix_1.json,dd_0813,29,1,no,daily_dilemmas,493,shard_00003,101
train,dd_0948_rollout_005_prefix_2.json,dd_0948,5,2,no,daily_dilemmas,493,shard_00003,102
train,race_46154_rollout_028_prefix_1.json,race_46154,28,1,no,race,493,shard_00003,103
train,race_1012_rollout_007_prefix_1.json,race_1012,7,1,no,race,494,shard_00003,104
train,race_51608_rollout_021_prefix_1.json,race_51608,21,1,no,race,494,shard_00003,105
train,bb_sports_understanding_038_rollout_008_prefix_0.json,bb_sports_understanding_038,8,0,no,big_bench,495,shard_00003,106
train,race_41327_rollout_018_prefix_0.json,race_41327,18,0,no,race,495,shard_00003,107
train,bb_reasoning_about_colored_objects_215_rollout_015_prefix_0.json,bb_reasoning_about_colored_objects_215,15,0,yes,big_bench,497,shard_00003,108
train,dd_0143_rollout_017_prefix_0.json,dd_0143,17,0,no,daily_dilemmas,497,shard_00003,109
train,dd_1283_rollout_003_prefix_4.json,dd_1283,3,4,no,daily_dilemmas,497,shard_00003,110
train,bb_causal_judgement_146_rollout_009_prefix_1.json,bb_causal_judgement_146,9,1,no,big_bench,498,shard_00003,111
train,bb_navigate_155_rollout_001_prefix_0.json,bb_navigate_155,1,0,yes,big_bench,498,shard_00003,112
train,bb_penguins_in_a_table_050_rollout_022_prefix_0.json,bb_penguins_in_a_table_050,22,0,yes,big_bench,498,shard_00003,113
train,dd_0011_rollout_026_prefix_1.json,dd_0011,26,1,no,daily_dilemmas,498,shard_00003,114
train,race_49934_rollout_023_prefix_0.json,race_49934,23,0,yes,race,498,shard_00003,115
train,bb_logical_deduction_five_objects_016_rollout_004_prefix_4.json,bb_logical_deduction_five_objects_016,4,4,no,big_bench,499,shard_00003,116
train,bb_reasoning_about_colored_objects_067_rollout_010_prefix_0.json,bb_reasoning_about_colored_objects_067,10,0,yes,big_bench,499,shard_00003,117
train,dd_0562_rollout_000_prefix_1.json,dd_0562,0,1,no,daily_dilemmas,499,shard_00003,118
train,dd_0785_rollout_015_prefix_2.json,dd_0785,15,2,no,daily_dilemmas,499,shard_00003,119
train,dd_0943_rollout_000_prefix_1.json,dd_0943,0,1,no,daily_dilemmas,499,shard_00003,120
train,bb_causal_judgement_084_rollout_020_prefix_0.json,bb_causal_judgement_084,20,0,yes,big_bench,500,shard_00003,121
train,race_59619_rollout_029_prefix_1.json,race_59619,29,1,no,race,500,shard_00003,122
train,bb_snarks_099_rollout_001_prefix_0.json,bb_snarks_099,1,0,yes,big_bench,501,shard_00003,123
train,bb_web_of_lies_067_rollout_002_prefix_9.json,bb_web_of_lies_067,2,9,no,big_bench,501,shard_00003,124
train,race_55955_rollout_018_prefix_8.json,race_55955,18,8,no,race,501,shard_00003,125
train,bb_tracking_shuffled_objects_five_objects_175_rollout_013_prefix_1.json,bb_tracking_shuffled_objects_five_objects_175,13,1,no,big_bench,502,shard_00003,126
train,bb_snarks_014_rollout_024_prefix_0.json,bb_snarks_014,24,0,yes,big_bench,503,shard_00003,127
train,bb_sports_understanding_013_rollout_018_prefix_1.json,bb_sports_understanding_013,18,1,yes,big_bench,503,shard_00003,128
train,race_46917_rollout_003_prefix_0.json,race_46917,3,0,no,race,503,shard_00003,129
train,race_46917_rollout_025_prefix_1.json,race_46917,25,1,no,race,503,shard_00003,130
train,bb_navigate_058_rollout_029_prefix_0.json,bb_navigate_058,29,0,no,big_bench,504,shard_00003,131
train,dd_0751_rollout_011_prefix_1.json,dd_0751,11,1,no,daily_dilemmas,504,shard_00003,132
train,bb_logical_deduction_five_objects_214_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_214,22,0,no,big_bench,505,shard_00003,133
train,bb_ruin_names_043_rollout_008_prefix_1.json,bb_ruin_names_043,8,1,yes,big_bench,506,shard_00003,134
train,bb_web_of_lies_006_rollout_003_prefix_3.json,bb_web_of_lies_006,3,3,no,big_bench,506,shard_00003,135
train,dd_1170_rollout_025_prefix_3.json,dd_1170,25,3,no,daily_dilemmas,506,shard_00003,136
train,race_17299_rollout_005_prefix_3.json,race_17299,5,3,no,race,506,shard_00003,137
train,race_25556_rollout_011_prefix_2.json,race_25556,11,2,no,race,506,shard_00003,138
train,bb_navigate_232_rollout_014_prefix_0.json,bb_navigate_232,14,0,yes,big_bench,507,shard_00003,139
train,dd_0231_rollout_017_prefix_2.json,dd_0231,17,2,no,daily_dilemmas,507,shard_00003,140
train,dd_0716_rollout_003_prefix_0.json,dd_0716,3,0,no,daily_dilemmas,507,shard_00003,141
train,race_1613_rollout_020_prefix_1.json,race_1613,20,1,no,race,507,shard_00003,142
train,race_54993_rollout_024_prefix_3.json,race_54993,24,3,no,race,507,shard_00003,143
train,bb_causal_judgement_146_rollout_006_prefix_2.json,bb_causal_judgement_146,6,2,no,big_bench,508,shard_00003,144
train,bb_ruin_names_221_rollout_028_prefix_2.json,bb_ruin_names_221,28,2,no,big_bench,508,shard_00003,145
train,bb_web_of_lies_229_rollout_003_prefix_3.json,bb_web_of_lies_229,3,3,no,big_bench,508,shard_00003,146
train,race_24430_rollout_024_prefix_2.json,race_24430,24,2,no,race,508,shard_00003,147
train,bb_navigate_011_rollout_011_prefix_2.json,bb_navigate_011,11,2,no,big_bench,509,shard_00003,148
train,race_11809_rollout_018_prefix_5.json,race_11809,18,5,no,race,510,shard_00003,149
train,race_42922_rollout_026_prefix_1.json,race_42922,26,1,no,race,510,shard_00003,150
train,race_48508_rollout_018_prefix_1.json,race_48508,18,1,yes,race,510,shard_00003,151
train,bb_logical_deduction_five_objects_083_rollout_017_prefix_1.json,bb_logical_deduction_five_objects_083,17,1,yes,big_bench,511,shard_00003,152
train,bb_penguins_in_a_table_050_rollout_016_prefix_0.json,bb_penguins_in_a_table_050,16,0,yes,big_bench,511,shard_00003,153
train,dd_0576_rollout_014_prefix_5.json,dd_0576,14,5,no,daily_dilemmas,511,shard_00003,154
train,dd_0980_rollout_010_prefix_0.json,dd_0980,10,0,no,daily_dilemmas,511,shard_00003,155
train,race_25556_rollout_014_prefix_0.json,race_25556,14,0,no,race,511,shard_00003,156
train,bb_navigate_004_rollout_015_prefix_1.json,bb_navigate_004,15,1,yes,big_bench,512,shard_00003,157
train,bb_penguins_in_a_table_049_rollout_025_prefix_0.json,bb_penguins_in_a_table_049,25,0,yes,big_bench,512,shard_00003,158
train,dd_0624_rollout_026_prefix_1.json,dd_0624,26,1,no,daily_dilemmas,512,shard_00003,159
train,gpqa_chem_021_rollout_005_prefix_0.json,gpqa_chem_021,5,0,yes,gpqa_chem,512,shard_00003,160
train,race_22018_rollout_024_prefix_2.json,race_22018,24,2,yes,race,512,shard_00003,161
train,race_45349_rollout_016_prefix_3.json,race_45349,16,3,no,race,512,shard_00003,162
train,bb_date_understanding_035_rollout_028_prefix_0.json,bb_date_understanding_035,28,0,yes,big_bench,513,shard_00003,163
train,bb_penguins_in_a_table_105_rollout_008_prefix_1.json,bb_penguins_in_a_table_105,8,1,yes,big_bench,513,shard_00003,164
train,race_12070_rollout_027_prefix_2.json,race_12070,27,2,no,race,513,shard_00003,165
train,race_22448_rollout_014_prefix_0.json,race_22448,14,0,yes,race,513,shard_00003,166
train,dd_0510_rollout_010_prefix_2.json,dd_0510,10,2,no,daily_dilemmas,514,shard_00003,167
train,dd_0883_rollout_018_prefix_3.json,dd_0883,18,3,no,daily_dilemmas,514,shard_00003,168
train,bb_penguins_in_a_table_009_rollout_014_prefix_0.json,bb_penguins_in_a_table_009,14,0,yes,big_bench,515,shard_00003,169
train,dd_0916_rollout_026_prefix_1.json,dd_0916,26,1,no,daily_dilemmas,515,shard_00003,170
train,bb_date_understanding_035_rollout_024_prefix_3.json,bb_date_understanding_035,24,3,no,big_bench,516,shard_00003,171
train,dd_0510_rollout_008_prefix_3.json,dd_0510,8,3,no,daily_dilemmas,516,shard_00003,172
train,dd_0576_rollout_005_prefix_1.json,dd_0576,5,1,no,daily_dilemmas,516,shard_00003,173
train,bb_snarks_026_rollout_002_prefix_0.json,bb_snarks_026,2,0,yes,big_bench,517,shard_00003,174
train,bb_web_of_lies_188_rollout_029_prefix_1.json,bb_web_of_lies_188,29,1,no,big_bench,517,shard_00003,175
train,dd_0474_rollout_007_prefix_1.json,dd_0474,7,1,no,daily_dilemmas,517,shard_00003,176
train,race_14906_rollout_028_prefix_0.json,race_14906,28,0,yes,race,517,shard_00003,177
train,race_15926_rollout_000_prefix_0.json,race_15926,0,0,no,race,517,shard_00003,178
train,race_4744_rollout_000_prefix_2.json,race_4744,0,2,no,race,517,shard_00003,179
train,race_51833_rollout_004_prefix_1.json,race_51833,4,1,no,race,517,shard_00003,180
train,race_31620_rollout_013_prefix_1.json,race_31620,13,1,yes,race,518,shard_00003,181
train,bb_navigate_229_rollout_015_prefix_1.json,bb_navigate_229,15,1,no,big_bench,519,shard_00003,182
train,bb_navigate_232_rollout_020_prefix_0.json,bb_navigate_232,20,0,yes,big_bench,519,shard_00003,183
train,bb_reasoning_about_colored_objects_093_rollout_023_prefix_0.json,bb_reasoning_about_colored_objects_093,23,0,yes,big_bench,519,shard_00003,184
train,race_24170_rollout_013_prefix_0.json,race_24170,13,0,no,race,519,shard_00003,185
train,bb_logical_deduction_five_objects_248_rollout_018_prefix_0.json,bb_logical_deduction_five_objects_248,18,0,yes,big_bench,520,shard_00003,186
train,bb_temporal_sequences_176_rollout_009_prefix_1.json,bb_temporal_sequences_176,9,1,no,big_bench,520,shard_00003,187
train,bb_snarks_081_rollout_026_prefix_0.json,bb_snarks_081,26,0,yes,big_bench,521,shard_00003,188
train,race_20515_rollout_006_prefix_1.json,race_20515,6,1,no,race,522,shard_00003,189
train,race_55955_rollout_027_prefix_8.json,race_55955,27,8,no,race,522,shard_00003,190
train,bb_date_understanding_186_rollout_001_prefix_0.json,bb_date_understanding_186,1,0,no,big_bench,523,shard_00003,191
train,bb_tracking_shuffled_objects_five_objects_245_rollout_014_prefix_0.json,bb_tracking_shuffled_objects_five_objects_245,14,0,yes,big_bench,523,shard_00003,192
train,race_20179_rollout_005_prefix_11.json,race_20179,5,11,no,race,523,shard_00003,193
train,race_4385_rollout_003_prefix_1.json,race_4385,3,1,no,race,523,shard_00003,194
train,race_8422_rollout_011_prefix_1.json,race_8422,11,1,no,race,523,shard_00003,195
train,bb_tracking_shuffled_objects_five_objects_066_rollout_026_prefix_1.json,bb_tracking_shuffled_objects_five_objects_066,26,1,no,big_bench,524,shard_00003,196
train,race_60769_rollout_010_prefix_2.json,race_60769,10,2,no,race,524,shard_00003,197
train,bb_reasoning_about_colored_objects_185_rollout_006_prefix_0.json,bb_reasoning_about_colored_objects_185,6,0,yes,big_bench,525,shard_00003,198
train,bb_logical_deduction_five_objects_005_rollout_024_prefix_2.json,bb_logical_deduction_five_objects_005,24,2,no,big_bench,526,shard_00003,199
